battery_p;grid_p;load_p;pv_p;timestamp;Selling_price_eur_kwh
0;0,28;0,28;0;2025-02-28 04:15:00;0,118
0,03;0,27;0,3;0;2025-02-28 04:30:00;0,118
0,01;0,27;0,27;0;2025-02-28 04:45:00;0,118
0;0,26;0,26;0;2025-02-28 05:00:00;0,1204
0,01;0,27;0,28;0;2025-02-28 05:15:00;0,1204
0;0,23;0,23;0;2025-02-28 05:30:00;0,1204
0;0,27;0,27;0;2025-02-28 05:45:00;0,1204
0,21;0,1;0,31;0;2025-02-28 06:00:00;0,13685
0,23;0,09;0,32;0;2025-02-28 06:15:00;0,13685
0,02;0,27;0,29;0;2025-02-28 06:30:00;0,13685
0;0,35;0,35;0;2025-02-28 06:45:00;0,13685
0;2,52;2,52;0;2025-02-28 07:00:00;0,155
0;2,47;2,52;0,05;2025-02-28 07:15:00;0,155
0;1,97;2,09;0,12;2025-02-28 07:30:00;0,155
0;0,73;0,91;0,19;2025-02-28 07:45:00;0,155
0;0,64;0,85;0,2;2025-02-28 08:00:00;0,15294
0;2,94;3,3;0,36;2025-02-28 08:15:00;0,15294
0;3,68;4,85;1,17;2025-02-28 08:30:00;0,15294
0;2,77;5,02;2,25;2025-02-28 08:45:00;0,15294
-0,33;0,59;3,07;2,8;2025-02-28 09:00:00;0,14333
-0,52;-0,05;2,49;3,06;2025-02-28 09:15:00;0,14333
0,53;0,02;4,01;3,47;2025-02-28 09:30:00;0,14333
-0,73;-0,17;3,17;4,07;2025-02-28 09:45:00;0,14333
-2,2;-0,02;2,28;4,49;2025-02-28 10:00:00;0,12949
-1,93;0,04;2,41;4,31;2025-02-28 10:15:00;0,12949
-2,5;-0,5;1;4;2025-02-28 10:30:00;0,12949
-2,46;-0,35;1,78;4,59;2025-02-28 10:45:00;0,12949
-2,59;-0,02;2,4;5,01;2025-02-28 11:00:00;0,1177
-2,77;-0,04;2,5;5,31;2025-02-28 11:15:00;0,1177
-2,75;0,08;2,52;5,19;2025-02-28 11:30:00;0,1177
-2,38;0,01;2,52;4,88;2025-02-28 11:45:00;0,1177
-1,95;0,03;2,56;4,48;2025-02-28 12:00:00;0,11
-1,64;-0,02;3,27;4,92;2025-02-28 12:15:00;0,11
-1,77;-0,02;3;4,79;2025-02-28 12:30:00;0,11
-2,15;0,02;2,74;4,87;2025-02-28 12:45:00;0,11
-1,32;-0,01;3,39;4,73;2025-02-28 13:00:00;0,11
-1,41;-0,04;2,91;4,36;2025-02-28 13:15:00;0,11
-1,25;0,02;2,96;4,19;2025-02-28 13:30:00;0,11
-0,96;-0,01;2,97;3,94;2025-02-28 13:45:00;0,11
-0,51;0,02;3,14;3,63;2025-02-28 14:00:00;0,1128
-2,91;-0,01;0,26;3,18;2025-02-28 14:15:00;0,1128
-2,68;0,01;0,25;2,93;2025-02-28 14:30:00;0,1128
-0,96;-0,01;1,58;2,56;2025-02-28 14:45:00;0,1128
-2;0,01;0,3;2,29;2025-02-28 15:00:00;0,12707
-1,57;0;0,28;1,85;2025-02-28 15:15:00;0,12707
-0,44;-0,01;0,9;1,34;2025-02-28 15:30:00;0,12707
-0,53;0,01;0,27;0,8;2025-02-28 15:45:00;0,12707
-0,45;0;0,27;0,72;2025-02-28 16:00:00;0,14075
-0,27;0;0,26;0,53;2025-02-28 16:15:00;0,14075
0;0;0,35;0,35;2025-02-28 16:30:00;0,14075
0,96;0,04;1,26;0,26;2025-02-28 16:45:00;0,14075
1,27;0,01;1,39;0,12;2025-02-28 17:00:00;0,147
1,37;0;1,4;0,02;2025-02-28 17:15:00;0,147
1,43;0;1,47;0,03;2025-02-28 17:30:00;0,147
1,46;0;1,47;0;2025-02-28 17:45:00;0,147
0,69;0,01;0,7;0;2025-02-28 18:00:00;0,15372
0,34;0;0,34;0;2025-02-28 18:15:00;0,15372
0,34;0;0,34;0;2025-02-28 18:30:00;0,15372
0,34;0;0,34;0;2025-02-28 18:45:00;0,15372
0,33;0;0,33;0;2025-02-28 19:00:00;0,15239
0,32;0;0,32;0;2025-02-28 19:15:00;0,15239
0,3;0;0,31;0;2025-02-28 19:30:00;0,15239
0,32;0;0,32;0;2025-02-28 19:45:00;0,15239
0,37;0;0,37;0;2025-02-28 20:00:00;0,14459
1,79;0;1,8;0;2025-02-28 20:15:00;0,14459
1,81;0;1,81;0;2025-02-28 20:30:00;0,14459
1,84;0;1,85;0;2025-02-28 20:45:00;0,14459
1,86;0,01;1,87;0;2025-02-28 21:00:00;0,139
1,86;0;1,86;0;2025-02-28 21:15:00;0,139
1,9;0;1,9;0;2025-02-28 21:30:00;0,139
1,39;0;1,39;0;2025-02-28 21:45:00;0,139
0,27;0;0,27;0;2025-02-28 22:00:00;0,135
0,27;0;0,27;0;2025-02-28 22:15:00;0,135
0,26;0;0,26;0;2025-02-28 22:30:00;0,135
0,24;0;0,25;0;2025-02-28 22:45:00;0,135
0,23;0;0,24;0;2025-02-28 23:00:00;0,12435
0,26;0;0,26;0;2025-02-28 23:15:00;0,12435
0,27;0;0,28;0;2025-02-28 23:30:00;0,12435
0,27;0;0,27;0;2025-02-28 23:45:00;0,12435
0,27;0;0,27;0;2025-03-01 00:00:00;0,12918
0,26;0;0,27;0;2025-03-01 00:15:00;0,12918
0,23;0,01;0,24;0;2025-03-01 00:30:00;0,12918
0,23;0;0,23;0;2025-03-01 00:45:00;0,12918
0,26;0;0,26;0;2025-03-01 01:00:00;0,12478
0,28;0;0,28;0;2025-03-01 01:15:00;0,12478
0,27;0;0,27;0;2025-03-01 01:30:00;0,12478
0,26;0;0,26;0;2025-03-01 01:45:00;0,12478
0,26;0;0,26;0;2025-03-01 02:00:00;0,12159
0,24;0;0,24;0;2025-03-01 02:15:00;0,12159
0,23;0;0,24;0;2025-03-01 02:30:00;0,12159
0,26;0;0,26;0;2025-03-01 02:45:00;0,12159
0,27;0;0,28;0;2025-03-01 03:00:00;0,1216
0,27;0;0,27;0;2025-03-01 03:15:00;0,1216
0,26;0;0,26;0;2025-03-01 03:30:00;0,1216
0,26;0;0,26;0;2025-03-01 03:45:00;0,1216
0,25;0;0,25;0;2025-03-01 04:00:00;0,12
0,26;0;0,27;0;2025-03-01 04:15:00;0,12
0,29;0;0,29;0;2025-03-01 04:30:00;0,12
0,3;0;0,3;0;2025-03-01 04:45:00;0,12
0,29;0;0,29;0;2025-03-01 05:00:00;0,1224
0,29;0;0,29;0;2025-03-01 05:15:00;0,1224
0,29;0;0,29;0;2025-03-01 05:30:00;0,1224
0,26;0;0,26;0;2025-03-01 05:45:00;0,1224
0,27;0;0,27;0;2025-03-01 06:00:00;0,13414
0,3;0;0,3;0;2025-03-01 06:15:00;0,13414
0,31;0;0,31;0;2025-03-01 06:30:00;0,13414
0,3;0;0,31;0;2025-03-01 06:45:00;0,13414
0,26;0;0,28;0,01;2025-03-01 07:00:00;0,13804
0,11;0;0,25;0,14;2025-03-01 07:15:00;0,13804
0;0;0,22;0,22;2025-03-01 07:30:00;0,13804
-0,2;0;0,22;0,42;2025-03-01 07:45:00;0,13804
-0,25;0;0,26;0,51;2025-03-01 08:00:00;0,14
-0,47;0;0,25;0,73;2025-03-01 08:15:00;0,14
-0,85;0;0,22;1,07;2025-03-01 08:30:00;0,14
-2,13;0;0,22;2,36;2025-03-01 08:45:00;0,14
-2,67;0;0,2;2,87;2025-03-01 09:00:00;0,13986
-3;0;0,19;3,19;2025-03-01 09:15:00;0,13986
-2,31;-0,09;0,19;2,59;2025-03-01 09:30:00;0,13986
-2,56;-0,07;0,22;2,85;2025-03-01 09:45:00;0,13986
-2,49;-0,03;0,23;2,75;2025-03-01 10:00:00;0,128
-3,01;-0,9;0,22;4,13;2025-03-01 10:15:00;0,128
-3,07;-1,55;0,21;4,83;2025-03-01 10:30:00;0,128
-3,22;-1,98;0,2;5,4;2025-03-01 10:45:00;0,128
-2,27;-0,41;0,18;2,85;2025-03-01 11:00:00;0,12458
-1,95;-0,02;0,19;2,17;2025-03-01 11:15:00;0,12458
-2,33;-0,02;0,23;2,58;2025-03-01 11:30:00;0,12458
-2,89;-0,81;0,23;3,93;2025-03-01 11:45:00;0,12458
-3,1;-0,41;0,22;3,73;2025-03-01 12:00:00;0,1128
-2,13;-1,76;0,21;4,1;2025-03-01 12:15:00;0,1128
-1,59;-3,13;0,21;4,93;2025-03-01 12:30:00;0,1128
-1,59;-0,02;2,58;4,18;2025-03-01 12:45:00;0,1128
-1,58;0,01;3,04;4,61;2025-03-01 13:00:00;0,10509
-0,93;-0,05;3,15;4,13;2025-03-01 13:15:00;0,10509
0;-0,04;4,21;4,26;2025-03-01 13:30:00;0,10509
0;0,01;3,84;3,84;2025-03-01 13:45:00;0,10509
0;0,01;2,74;2,73;2025-03-01 14:00:00;0,11254
-0,29;-0,03;2,28;2,6;2025-03-01 14:15:00;0,11254
-0,31;0,01;2,1;2,4;2025-03-01 14:30:00;0,11254
0;-0,01;2,13;2,13;2025-03-01 14:45:00;0,11254
0;0,02;1,48;1,46;2025-03-01 15:00:00;0,12592
0,66;-0,03;2,5;1,87;2025-03-01 15:15:00;0,12592
1,03;0,01;2,8;1,77;2025-03-01 15:30:00;0,12592
1,54;0,02;2,9;1,34;2025-03-01 15:45:00;0,12592
0,12;-0,01;1,09;0,97;2025-03-01 16:00:00;0,136
-0,44;0;0,19;0,63;2025-03-01 16:15:00;0,136
-0,33;0;0,21;0,53;2025-03-01 16:30:00;0,136
-0,26;0;0,23;0,49;2025-03-01 16:45:00;0,136
-0,28;0;0,23;0,51;2025-03-01 17:00:00;0,14556
0;-0,01;0,22;0,23;2025-03-01 17:15:00;0,14556
0,15;0;0,22;0,07;2025-03-01 17:30:00;0,14556
0,21;0;0,21;0;2025-03-01 17:45:00;0,14556
0,24;0;0,24;0;2025-03-01 18:00:00;0,14885
0,27;0;0,27;0;2025-03-01 18:15:00;0,14885
0,28;0;0,28;0;2025-03-01 18:30:00;0,14885
0,27;0;0,27;0;2025-03-01 18:45:00;0,14885
0,27;0;0,27;0;2025-03-01 19:00:00;0,1489
0,27;0;0,27;0;2025-03-01 19:15:00;0,1489
0,25;0;0,25;0;2025-03-01 19:30:00;0,1489
0,27;0;0,27;0;2025-03-01 19:45:00;0,1489
0,3;0;0,3;0;2025-03-01 20:00:00;0,144
0,29;0;0,29;0;2025-03-01 20:15:00;0,144
0,29;0;0,29;0;2025-03-01 20:30:00;0,144
0,28;0;0,28;0;2025-03-01 20:45:00;0,144
0,27;0;0,27;0;2025-03-01 21:00:00;0,136
0,26;0;0,26;0;2025-03-01 21:15:00;0,136
0,26;0;0,26;0;2025-03-01 21:30:00;0,136
0,28;0;0,28;0;2025-03-01 21:45:00;0,136
0,3;0;0,3;0;2025-03-01 22:00:00;0,13077
0,29;0;0,29;0;2025-03-01 22:15:00;0,13077
0,28;0;0,28;0;2025-03-01 22:30:00;0,13077
0,27;0;0,28;0;2025-03-01 22:45:00;0,13077
0,26;0;0,26;0;2025-03-01 23:00:00;0,12472
0,26;0;0,26;0;2025-03-01 23:15:00;0,12472
0,3;0;0,3;0;2025-03-01 23:30:00;0,12472
0,3;0;0,3;0;2025-03-01 23:45:00;0,12472
0,29;0;0,29;0;2025-03-02 00:00:00;0,13015
0,29;0;0,29;0;2025-03-02 00:15:00;0,13015
0,27;0;0,27;0;2025-03-02 00:30:00;0,13015
0,25;0;0,25;0;2025-03-02 00:45:00;0,13015
0,25;0;0,26;0;2025-03-02 01:00:00;0,12881
0,29;0;0,29;0;2025-03-02 01:15:00;0,12881
0,29;0;0,29;0;2025-03-02 01:30:00;0,12881
0,29;0;0,29;0;2025-03-02 01:45:00;0,12881
0,28;0;0,28;0;2025-03-02 02:00:00;0,12061
0,27;0;0,27;0;2025-03-02 02:15:00;0,12061
0,28;0;0,28;0;2025-03-02 02:30:00;0,12061
0,29;0;0,29;0;2025-03-02 02:45:00;0,12061
0,32;0;0,33;0;2025-03-02 03:00:00;0,11964
0,32;0;0,32;0;2025-03-02 03:15:00;0,11964
0,32;0;0,32;0;2025-03-02 03:30:00;0,11964
0,31;0;0,31;0;2025-03-02 03:45:00;0,11964
0,29;0;0,3;0;2025-03-02 04:00:00;0,11888
0,29;0;0,29;0;2025-03-02 04:15:00;0,11888
0,29;0;0,29;0;2025-03-02 04:30:00;0,11888
0,32;0;0,33;0;2025-03-02 04:45:00;0,11888
0,32;0;0,32;0;2025-03-02 05:00:00;0,121
0,31;0;0,32;0;2025-03-02 05:15:00;0,121
0,31;0;0,31;0;2025-03-02 05:30:00;0,121
0,28;0;0,29;0;2025-03-02 05:45:00;0,121
0,28;0;0,28;0;2025-03-02 06:00:00;0,12863
0,29;0;0,29;0;2025-03-02 06:15:00;0,12863
0,32;0;0,32;0;2025-03-02 06:30:00;0,12863
0,31;0;0,32;0;2025-03-02 06:45:00;0,12863
0,29;0;0,29;0;2025-03-02 07:00:00;0,11972
0,22;0;0,26;0,04;2025-03-02 07:15:00;0,11972
0;-0,01;0,22;0,23;2025-03-02 07:30:00;0,11972
0;0;0,23;0,23;2025-03-02 07:45:00;0,11972
0;0;0,3;0,3;2025-03-02 08:00:00;0,11008
-0,3;0;0,33;0,63;2025-03-02 08:15:00;0,11008
-1,31;0;0,29;1,61;2025-03-02 08:30:00;0,11008
-2,3;0;0,29;2,59;2025-03-02 08:45:00;0,11008
-1,7;0;1,25;2,94;2025-03-02 09:00:00;0,10235
-1,68;0;1,64;3,32;2025-03-02 09:15:00;0,10235
-2,13;0,01;1,66;3,79;2025-03-02 09:30:00;0,10235
-1,86;0,01;2,41;4,25;2025-03-02 09:45:00;0,10235
-1,58;-0,01;2,94;4,53;2025-03-02 10:00:00;0,07653
-1,58;0,01;3,43;5;2025-03-02 10:15:00;0,07653
-1,58;0;3,46;5,03;2025-03-02 10:30:00;0,07653
-0,77;-0,01;4,31;5,09;2025-03-02 10:45:00;0,07653
0;-1,86;3,54;5,4;2025-03-02 11:00:00;0,049
0;-4,92;0,54;5,46;2025-03-02 11:15:00;0,049
0;-3,83;1,64;5,47;2025-03-02 11:30:00;0,049
0;-3,8;1,66;5,46;2025-03-02 11:45:00;0,049
0;-3,75;1,66;5,41;2025-03-02 12:00:00;0,0275
0;-3,66;1,7;5,35;2025-03-02 12:15:00;0,0275
0;-3,56;1,7;5,26;2025-03-02 12:30:00;0,0275
0;-3,44;1,71;5,15;2025-03-02 12:45:00;0,0275
0;-3,23;1,75;4,98;2025-03-02 13:00:00;0,0201
0;-2,98;1,8;4,78;2025-03-02 13:15:00;0,0201
0;-2,66;1,85;4,52;2025-03-02 13:30:00;0,0201
0;-2,28;1,87;4,15;2025-03-02 13:45:00;0,0201
0;-1,89;1,92;3,81;2025-03-02 14:00:00;0,02795
0;-1,45;1,96;3,41;2025-03-02 14:15:00;0,02795
0;-1,11;1,98;3,1;2025-03-02 14:30:00;0,02795
0;-0,64;2,05;2,69;2025-03-02 14:45:00;0,02795
0;-0,07;2,27;2,34;2025-03-02 15:00:00;0,07235
0,47;0;2,29;1,83;2025-03-02 15:15:00;0,07235
0,94;0;2,31;1,37;2025-03-02 15:30:00;0,07235
1,59;0,01;2,34;0,75;2025-03-02 15:45:00;0,07235
1,95;-0,01;2,43;0,48;2025-03-02 16:00:00;0,11502
2,05;0,02;2,46;0,38;2025-03-02 16:15:00;0,11502
2,22;-0,01;2,48;0,26;2025-03-02 16:30:00;0,11502
2,37;0;2,55;0,19;2025-03-02 16:45:00;0,11502
2,44;0,02;2,58;0,13;2025-03-02 17:00:00;0,1331
2,5;-0,01;2,58;0,09;2025-03-02 17:15:00;0,1331
1,83;-0,01;1,84;0,02;2025-03-02 17:30:00;0,1331
0,38;0;0,38;0;2025-03-02 17:45:00;0,1331
0,45;0;0,45;0;2025-03-02 18:00:00;0,15005
0,36;0;0,36;0;2025-03-02 18:15:00;0,15005
0,38;0;0,38;0;2025-03-02 18:30:00;0,15005
0,4;0;0,4;0;2025-03-02 18:45:00;0,15005
0,38;0;0,38;0;2025-03-02 19:00:00;0,15005
0,33;0;0,33;0;2025-03-02 19:15:00;0,15005
0,59;0,01;0,6;0;2025-03-02 19:30:00;0,15005
1,79;0;1,79;0;2025-03-02 19:45:00;0,15005
1,86;0,01;1,87;0;2025-03-02 20:00:00;0,14833
1,89;0,01;1,9;0;2025-03-02 20:15:00;0,14833
1,91;0,01;1,92;0;2025-03-02 20:30:00;0,14833
1,92;0,01;1,93;0;2025-03-02 20:45:00;0,14833
1,93;0;1,93;0;2025-03-02 21:00:00;0,139
1,95;0;1,95;0;2025-03-02 21:15:00;0,139
1,96;0,01;1,97;0;2025-03-02 21:30:00;0,139
1,98;0;1,99;0;2025-03-02 21:45:00;0,139
2,03;0,01;2,03;0;2025-03-02 22:00:00;0,12623
2,02;0,01;2,04;0;2025-03-02 22:15:00;0,12623
2,04;0;2,04;0;2025-03-02 22:30:00;0,12623
2,03;0,01;2,04;0;2025-03-02 22:45:00;0,12623
2,01;0;2,01;0;2025-03-02 23:00:00;0,1152
2,04;0;2,04;0;2025-03-02 23:15:00;0,1152
2,04;0;2,04;0;2025-03-02 23:30:00;0,1152
2,14;0,01;2,14;0;2025-03-02 23:45:00;0,1152
2,15;0;2,15;0;2025-03-03 00:00:00;0,11502
0,85;1,39;2,24;0;2025-03-03 00:15:00;0,11502
0;2,31;2,31;0;2025-03-03 00:30:00;0,11502
0;2,88;2,88;0;2025-03-03 00:45:00;0,11502
0;3,07;3,07;0;2025-03-03 01:00:00;0,10826
0;2,3;2,3;0;2025-03-03 01:15:00;0,10826
0;0,41;0,41;0;2025-03-03 01:30:00;0,10826
0;1,57;1,57;0;2025-03-03 01:45:00;0,10826
0;2,89;2,89;0;2025-03-03 02:00:00;0,10675
0;2,13;2,13;0;2025-03-03 02:15:00;0,10675
0;0,23;0,23;0;2025-03-03 02:30:00;0,10675
0,03;0,25;0,29;0;2025-03-03 02:45:00;0,10675
0,01;0,28;0,29;0;2025-03-03 03:00:00;0,1033
0,03;0,28;0,31;0;2025-03-03 03:15:00;0,1033
0,01;0,28;0,29;0;2025-03-03 03:30:00;0,1033
0;0,27;0,27;0;2025-03-03 03:45:00;0,1033
0;0,99;0,99;0;2025-03-03 04:00:00;0,10681
0,01;1,83;1,84;0;2025-03-03 04:15:00;0,10681
0;3,6;3,6;0;2025-03-03 04:30:00;0,10681
0;3,62;3,62;0;2025-03-03 04:45:00;0,10681
0;1,06;1,06;0;2025-03-03 05:00:00;0,11912
0;0,35;0,35;0;2025-03-03 05:15:00;0,11912
0;0,34;0,35;0;2025-03-03 05:30:00;0,11912
0,01;0,32;0,33;0;2025-03-03 05:45:00;0,11912
0,03;0,34;0,37;0;2025-03-03 06:00:00;0,14009
0;0,31;0,31;0;2025-03-03 06:15:00;0,14009
0;0,4;0,4;0;2025-03-03 06:30:00;0,14009
0,01;0,33;0,34;0;2025-03-03 06:45:00;0,14009
0,01;0,4;0,4;0;2025-03-03 07:00:00;0,163
0;2,36;2,41;0,06;2025-03-03 07:15:00;0,163
0;-0,01;0,26;0,28;2025-03-03 07:30:00;0,163
0;0,06;0,26;0,2;2025-03-03 07:45:00;0,163
0;0,02;0,28;0,25;2025-03-03 08:00:00;0,14846
-0,47;-0,05;0,31;0,83;2025-03-03 08:15:00;0,14846
-1,5;0,04;0,43;1,89;2025-03-03 08:30:00;0,14846
-2,2;0,12;0,64;2,72;2025-03-03 08:45:00;0,14846
-2,57;0,03;0,51;3,04;2025-03-03 09:00:00;0,1358
-2,01;0,03;1,49;3,46;2025-03-03 09:15:00;0,1358
-1,28;-0,03;2,59;3,9;2025-03-03 09:30:00;0,1358
-2,24;-0,05;2,11;4,4;2025-03-03 09:45:00;0,1358
-2,56;0;2,1;4,67;2025-03-03 10:00:00;0,1164
-3,13;-0,03;1,9;5,06;2025-03-03 10:15:00;0,1164
-3,21;-0,16;1,92;5,3;2025-03-03 10:30:00;0,1164
-3,21;-0,12;2,07;5,4;2025-03-03 10:45:00;0,1164
-3,21;-0,12;2,16;5,49;2025-03-03 11:00:00;0,10735
-3,2;-0,12;2,21;5,53;2025-03-03 11:15:00;0,10735
-3,2;-0,03;2,31;5,55;2025-03-03 11:30:00;0,10735
-3,07;-0,02;2,43;5,52;2025-03-03 11:45:00;0,10735
-2,97;-0,02;2,46;5,45;2025-03-03 12:00:00;0,1019
-2,81;-0,03;2,56;5,39;2025-03-03 12:15:00;0,1019
-0,87;0,02;4,4;5,26;2025-03-03 12:30:00;0,1019
-1,72;0,03;3,43;5,12;2025-03-03 12:45:00;0,1019
-2,13;0,02;2,84;4,95;2025-03-03 13:00:00;0,10333
-1,78;0;2,97;4,76;2025-03-03 13:15:00;0,10333
-1,44;-0,01;3,06;4,51;2025-03-03 13:30:00;0,10333
-2,5;-0,31;1,32;4,13;2025-03-03 13:45:00;0,10333
-2,11;-1,44;0,24;3,79;2025-03-03 14:00:00;0,1125
-1,57;-1,61;0,21;3,38;2025-03-03 14:15:00;0,1125
-1,57;-1,29;0,21;3,07;2025-03-03 14:30:00;0,1125
-1,57;-0,85;0,25;2,66;2025-03-03 14:45:00;0,1125
-1,16;-0,91;0,25;2,32;2025-03-03 15:00:00;0,129
0;-1,61;0,23;1,85;2025-03-03 15:15:00;0,129
0;-1,18;0,24;1,41;2025-03-03 15:30:00;0,129
-0,1;-0,39;0,23;0,72;2025-03-03 15:45:00;0,129
-0,24;0;0,21;0,46;2025-03-03 16:00:00;0,13599
-0,12;0;0,23;0,34;2025-03-03 16:15:00;0,13599
0;0;0,25;0,25;2025-03-03 16:30:00;0,13599
0;0,01;0,25;0,24;2025-03-03 16:45:00;0,13599
0,11;-0,01;0,24;0,14;2025-03-03 17:00:00;0,14807
0,14;0;0,24;0,09;2025-03-03 17:15:00;0,14807
0,19;0;0,22;0,03;2025-03-03 17:30:00;0,14807
0,23;0;0,23;0;2025-03-03 17:45:00;0,14807
0,29;0;0,29;0;2025-03-03 18:00:00;0,15909
0,3;0;0,3;0;2025-03-03 18:15:00;0,15909
0,29;0;0,29;0;2025-03-03 18:30:00;0,15909
0,29;0;0,29;0;2025-03-03 18:45:00;0,15909
0,29;0;0,29;0;2025-03-03 19:00:00;0,1751
0,26;0;0,26;0;2025-03-03 19:15:00;0,1751
0,35;0;0,35;0;2025-03-03 19:30:00;0,1751
0,4;0;0,4;0;2025-03-03 19:45:00;0,1751
0,48;0;0,48;0;2025-03-03 20:00:00;0,149
0,46;0;0,46;0;2025-03-03 20:15:00;0,149
0,98;0;0,99;0;2025-03-03 20:30:00;0,149
1,95;0,01;1,96;0;2025-03-03 20:45:00;0,149
1,93;0,01;1,95;0;2025-03-03 21:00:00;0,14725
1,98;0,01;1,98;0;2025-03-03 21:15:00;0,14725
2,09;0,01;2,1;0;2025-03-03 21:30:00;0,14725
2,13;0;2,13;0;2025-03-03 21:45:00;0,14725
2,13;0;2,13;0;2025-03-03 22:00:00;0,13891
2,19;0,01;2,2;0;2025-03-03 22:15:00;0,13891
2,09;0,02;2,11;0;2025-03-03 22:30:00;0,13891
2,01;0,01;2,02;0;2025-03-03 22:45:00;0,13891
2,01;0;2,02;0;2025-03-03 23:00:00;0,13211
2,04;0,01;2,05;0;2025-03-03 23:15:00;0,13211
2,05;0,02;2,07;0;2025-03-03 23:30:00;0,13211
2,06;0,01;2,06;0;2025-03-03 23:45:00;0,13211
2,05;0;2,05;0;2025-03-04 00:00:00;0,12855
2,05;0;2,05;0;2025-03-04 00:15:00;0,12855
2,04;0;2,04;0;2025-03-04 00:30:00;0,12855
2,09;0,01;2,1;0;2025-03-04 00:45:00;0,12855
2,15;0,01;2,16;0;2025-03-04 01:00:00;0,1199
2,14;0;2,14;0;2025-03-04 01:15:00;0,1199
2,33;0,01;2,34;0;2025-03-04 01:30:00;0,1199
2,76;0,03;2,79;0;2025-03-04 01:45:00;0,1199
3,02;0;3,02;0;2025-03-04 02:00:00;0,11685
1,85;0,01;1,85;0;2025-03-04 02:15:00;0,11685
0,36;0;0,36;0;2025-03-04 02:30:00;0,11685
1,15;0,01;1,15;0;2025-03-04 02:45:00;0,11685
2,85;0,01;2,86;0;2025-03-04 03:00:00;0,11485
0;2,9;2,9;0;2025-03-04 03:15:00;0,11485
0;2,92;2,92;0;2025-03-04 03:30:00;0,11485
0;2,07;2,07;0;2025-03-04 03:45:00;0,11485
0;0,27;0,27;0;2025-03-04 04:00:00;0,115
0;1,12;1,12;0;2025-03-04 04:15:00;0,115
0;2,86;2,86;0;2025-03-04 04:30:00;0,115
0;2,92;2,92;0;2025-03-04 04:45:00;0,115
0;2,97;2,98;0;2025-03-04 05:00:00;0,1331
0;0,28;0,28;0;2025-03-04 05:15:00;0,1331
0;0,27;0,27;0;2025-03-04 05:30:00;0,1331
0;0,29;0,29;0;2025-03-04 05:45:00;0,1331
0;0,31;0,31;0;2025-03-04 06:00:00;0,1613
0,02;0,31;0,33;0;2025-03-04 06:15:00;0,1613
0,33;0;0,33;0;2025-03-04 06:30:00;0,1613
0,22;0,1;0,32;0;2025-03-04 06:45:00;0,1613
0,01;0,25;0,26;0;2025-03-04 07:00:00;0,17568
0;0,19;0,24;0,06;2025-03-04 07:15:00;0,17568
-0,05;0,03;0,28;0,31;2025-03-04 07:30:00;0,17568
0;0,85;1,05;0,2;2025-03-04 07:45:00;0,17568
0;2,16;2,46;0,3;2025-03-04 08:00:00;0,1495
-0,61;0,62;1,05;1,05;2025-03-04 08:15:00;0,1495
-1,9;-0,01;0,27;2,17;2025-03-04 08:30:00;0,1495
-2,55;0;0,24;2,79;2025-03-04 08:45:00;0,1495
-2,82;0;0,24;3,06;2025-03-04 09:00:00;0,13114
-2,69;0;0,78;3,48;2025-03-04 09:15:00;0,13114
-2,09;0,01;1,86;3,93;2025-03-04 09:30:00;0,13114
-2,99;-0,62;0,8;4,41;2025-03-04 09:45:00;0,13114
-3,22;-1,22;0,27;4,71;2025-03-04 10:00:00;0,12
-3,22;-1,64;0,26;5,12;2025-03-04 10:15:00;0,12
-3,22;-1,7;0,41;5,33;2025-03-04 10:30:00;0,12
-3,21;-0,49;1,72;5,43;2025-03-04 10:45:00;0,12
-3,21;-0,45;1,83;5,49;2025-03-04 11:00:00;0,115
-3,21;-0,38;1,94;5,53;2025-03-04 11:15:00;0,115
-3,27;-0,21;2,06;5,55;2025-03-04 11:30:00;0,115
-3,31;0,01;2,24;5,54;2025-03-04 11:45:00;0,115
-3,18;0,02;2,32;5,48;2025-03-04 12:00:00;0,1024
-2,94;-0,02;2,45;5,41;2025-03-04 12:15:00;0,1024
-2,75;-0,01;2,54;5,29;2025-03-04 12:30:00;0,1024
-2,38;0,01;2,78;5,15;2025-03-04 12:45:00;0,1024
-1,58;-0,46;2,92;4,95;2025-03-04 13:00:00;0,10153
-1,58;-0,22;2,96;4,76;2025-03-04 13:15:00;0,10153
-1,5;0;2,99;4,5;2025-03-04 13:30:00;0,10153
-0,95;0,01;3,18;4,12;2025-03-04 13:45:00;0,10153
-0,77;0,02;3;3,76;2025-03-04 14:00:00;0,10767
-0,34;0,01;3,1;3,42;2025-03-04 14:15:00;0,10767
0;0,02;3,08;3,06;2025-03-04 14:30:00;0,10767
0;0,01;2,7;2,7;2025-03-04 14:45:00;0,10767
0;-0,01;2,32;2,32;2025-03-04 15:00:00;0,11783
0;0,01;1,85;1,84;2025-03-04 15:15:00;0,11783
0;0,02;1,42;1,4;2025-03-04 15:30:00;0,11783
-0,5;0;0,25;0,75;2025-03-04 15:45:00;0,11783
-0,09;-0,02;0,41;0,52;2025-03-04 16:00:00;0,13836
0;-0,03;0,43;0,45;2025-03-04 16:15:00;0,13836
0;-0,02;0,31;0,32;2025-03-04 16:30:00;0,13836
0,04;0,02;0,28;0,22;2025-03-04 16:45:00;0,13836
0,13;0;0,28;0,15;2025-03-04 17:00:00;0,1533
